employee_id,first_name,last_name,position,store_id,hire_date,email,phone
981,Sarah,Johnson,Customer Service,981,2021-07-16,2f113a815c@example.com,+19297473111
982,Sarah,Johnson,Stock Clerk,982,2020-05-08,9d8868650d@example.com,+16028233925
983,Lisa,Miller,Stock Clerk,983,2021-09-09,18ff9b30ca@example.com,+14703795933
984,Lisa,Jones,Stock Clerk,984,2020-11-20,5be2e70543@example.com,+13634426927
985,Jane,Davis,Sales Associate,985,2021-07-28,55e30d730a@example.com,+17715063788
986,David,Jones,Manager,986,2020-09-29,7ff13790fa@example.com,+13099999826
987,John,Williams,Customer Service,987,2020-03-07,e68351e798@example.com,+11002871745
988,Jane,Williams,Stock Clerk,988,2022-03-07,9e048006a0@example.com,+11008783081
989,Jane,Johnson,Stock Clerk,989,2019-01-20,2bce2466cf@example.com,+11508319469
990,Michael,Williams,Cashier,990,2021-04-27,d953009b50@example.com,+16719696805
991,Michael,Williams,Manager,991,2020-02-08,65756ec791@example.com,+16299556903
992,Michael,Johnson,Manager,992,2022-06-07,4e788019e3@example.com,+14073983762
993,John,Smith,Customer Service,993,2019-05-11,762e6dd21b@example.com,+12653474155
994,Michael,Miller,Customer Service,994,2019-10-01,cb69e1fd81@example.com,+13186853671
995,Robert,Smith,Stock Clerk,995,2019-08-24,4e3a9c1368@example.com,+15146303874
996,Emily,Williams,Customer Service,996,2018-11-01,2728d0d0cf@example.com,+11017921913
997,Robert,Davis,Manager,997,2019-08-21,4508032450@example.com,+15978248864
998,Jane,Brown,Customer Service,998,2019-10-25,a3ca6162bc@example.com,+19554983060
999,Michael,Miller,Sales Associate,999,2020-09-03,3091b3cc82@example.com,+12304534850
1000,Lisa,Brown,Manager,1000,2020-03-22,d502dc58e7@example.com,+14844381546
1001,Lisa,Miller,Stock Clerk,1,2021-11-04,6699c7d265@example.com,+18182339432
1002,John,Garcia,Customer Service,2,2022-09-03,09f8ae2cc5@example.com,+18624261611
1003,Jane,Davis,Manager,3,2019-10-17,aaf5ceddcd@example.com,+17740529970
1004,Michael,Davis,Customer Service,4,2018-11-29,a4fe5da2de@example.com,+11061793148
1005,John,Miller,Stock Clerk,5,2022-04-13,df18929a00@example.com,+12701890719
1006,Jane,Davis,Stock Clerk,6,2019-11-21,b998ff8839@example.com,+11079307044
1007,Sarah,Williams,Customer Service,7,2019-06-19,f7fb66a9b5@example.com,+11030832386
1008,Sarah,Williams,Stock Clerk,8,2021-01-23,e87ea6d27b@example.com,+12435377799
1009,Sarah,Smith,Stock Clerk,9,2019-08-02,9ebcdd33b6@example.com,+18153794266
1010,Emily,Johnson,Customer Service,10,2022-06-25,e50e8d57f3@example.com,+13932067535
1011,John,Garcia,Sales Associate,11,2021-03-02,0a8ca68fb3@example.com,+19011612474
1012,Michael,Garcia,Stock Clerk,12,2019-12-24,e89e254202@example.com,+13135167870
1013,Emily,Garcia,Cashier,13,2019-01-22,b6df4bbecd@example.com,+14009668475
1014,Jane,Miller,Cashier,14,2020-12-31,1b3cfc5b3b@example.com,+17340825552
1015,David,Garcia,Stock Clerk,15,2021-01-13,1293c4af60@example.com,+13495681150
1016,David,Smith,Cashier,16,2019-05-31,46631f8a6b@example.com,+14953196919
1017,Robert,Davis,Sales Associate,17,2019-05-21,72fa0da396@example.com,+14030089465
1018,John,Johnson,Customer Service,18,2022-02-03,a2aeafcf08@example.com,+11166326337
1019,David,Smith,Stock Clerk,19,2020-02-17,d2355e67f8@example.com,+13567356829
1020,Jane,Smith,Cashier,20,2021-08-22,8586549f78@example.com,+16503158544
1021,Emily,Johnson,Manager,21,2019-02-15,1fc1138940@example.com,+11008199057
1022,Lisa,Williams,Cashier,22,2019-04-28,83bb2a530f@example.com,+15920395976
1023,Lisa,Williams,Cashier,23,2019-11-28,a29d039113@example.com,+12787082486
1024,John,Johnson,Sales Associate,24,2021-06-19,82ddccb1c1@example.com,+19526515481
1025,David,Brown,Customer Service,25,2020-01-03,d305c14f75@example.com,+13716337031
1026,David,Miller,Manager,26,2022-08-29,fde1b34595@example.com,+13713352859
1027,Robert,Miller,Manager,27,2020-08-25,cc9876296f@example.com,+19843602762
1028,Michael,Johnson,Customer Service,28,2021-02-04,fbcd5bc1a0@example.com,+16683291694
1029,Sarah,Garcia,Sales Associate,29,2020-01-16,9de6e2bbec@example.com,+16312344896
1030,Michael,Smith,Manager,30,2021-05-03,904283ae49@example.com,+15869296492
1031,Robert,Brown,Manager,31,2021-12-14,7d301cdc53@example.com,+17904963110
1032,David,Williams,Manager,32,2018-12-18,e6e697c203@example.com,+16258412103
1033,Jane,Davis,Manager,33,2022-03-19,6afb7e367e@example.com,+11353023932
1034,Emily,Johnson,Stock Clerk,34,2020-11-24,b118df594b@example.com,+17027637778
1035,Emily,Davis,Stock Clerk,35,2021-03-20,f2137f7e74@example.com,+17210049652
1036,John,Smith,Sales Associate,36,2022-02-15,49884069d0@example.com,+19707297665
1037,John,Miller,Stock Clerk,37,2019-12-28,2ad5e9e4d7@example.com,+16785957841
1038,Robert,Miller,Cashier,38,2019-11-07,e9e0eb833a@example.com,+19077401604
1039,Emily,Davis,Stock Clerk,39,2021-09-01,2a1d20d58c@example.com,+11021824568
1040,Michael,Davis,Stock Clerk,40,2022-08-21,9e375dd591@example.com,+11042704492
1041,Michael,Williams,Manager,41,2021-05-21,3220db646f@example.com,+12476824180
1042,Lisa,Williams,Cashier,42,2021-11-20,06916a4d60@example.com,+15088582700
1043,David,Miller,Cashier,43,2021-08-28,bcd51d23ee@example.com,+13402567353
1044,David,Jones,Stock Clerk,44,2021-05-19,3a275e46a2@example.com,+13777077816
1045,Robert,Williams,Cashier,45,2021-02-02,99230c892f@example.com,+11357510294
1046,Jane,Williams,Customer Service,46,2022-05-05,c5f1172f51@example.com,+19199988601
1047,Sarah,Garcia,Cashier,47,2018-12-07,752d19ba34@example.com,+11803112120
1048,Jane,Smith,Customer Service,48,2019-01-22,412b708152@example.com,+12060368866
1049,Lisa,Miller,Manager,49,2019-11-07,9845f10a2c@example.com,+17449629851
1050,John,Davis,Stock Clerk,50,2018-09-24,5b8f7bedec@example.com,+14494351506
1051,Robert,Williams,Stock Clerk,51,2021-01-15,2965716d3d@example.com,+16878776216
1052,Jane,Miller,Stock Clerk,52,2019-06-10,d300e6dbcc@example.com,+18439084426
1053,Michael,Smith,Customer Service,53,2022-04-13,1a6ceccf75@example.com,+18221263410
1054,Lisa,Davis,Sales Associate,54,2022-05-04,a2cbb934da@example.com,+16585410451
1055,Emily,Smith,Stock Clerk,55,2020-06-19,a974a17a49@example.com,+16966248526
1056,Jane,Brown,Customer Service,56,2021-07-05,c68a2c98ab@example.com,+17573987877
1057,Sarah,Garcia,Cashier,57,2021-10-04,604889dede@example.com,+14946433267
1058,Robert,Garcia,Stock Clerk,58,2020-04-15,af8e39f60c@example.com,+18216303805
1059,Michael,Brown,Customer Service,59,2018-09-07,94c1d1760b@example.com,+19747434278
1060,Jane,Smith,Stock Clerk,60,2022-01-13,7c2727703b@example.com,+14146166150
1061,David,Miller,Stock Clerk,61,2018-11-26,3177298985@example.com,+17732303363
1062,Sarah,Garcia,Cashier,62,2021-02-13,f6a540bb4d@example.com,+18468314704
1063,Jane,Davis,Stock Clerk,63,2018-09-28,832a0cf36b@example.com,+17613933661
1064,Emily,Williams,Stock Clerk,64,2022-03-17,cb203ef629@example.com,+17211589445
1065,Robert,Miller,Manager,65,2020-10-04,e84f5e1b7a@example.com,+14955514441
1066,Jane,Johnson,Sales Associate,66,2019-06-06,14acc182ad@example.com,+11045609815
1067,Emily,Williams,Stock Clerk,67,2022-02-20,035fd39ced@example.com,+16730944696
1068,Sarah,Davis,Cashier,68,2019-04-20,11cedb5421@example.com,+14083192385
1069,Emily,Garcia,Manager,69,2022-05-02,e846179f97@example.com,+12125819407
1070,David,Davis,Cashier,70,2022-02-14,635aab35aa@example.com,+19328750994
1071,Lisa,Williams,Cashier,71,2020-10-13,a6d71d982d@example.com,+14040327877
1072,Robert,Johnson,Sales Associate,72,2021-01-20,60f50f864a@example.com,+16528365397
1073,Robert,Johnson,Customer Service,73,2019-09-30,e97c5945d4@example.com,+17712162769
1074,Robert,Jones,Customer Service,74,2020-12-06,c2821e3c4d@example.com,+18876210708
1075,Lisa,Johnson,Sales Associate,75,2020-08-06,6a7464b249@example.com,+17647754917
1076,Michael,Brown,Cashier,76,2020-08-09,8cd9d7e56a@example.com,+17125696080
1077,Emily,Jones,Stock Clerk,77,2021-08-29,b3d5e83163@example.com,+12848771123
1078,Lisa,Williams,Manager,78,2021-12-29,e245f16419@example.com,+12718966679
1079,John,Williams,Sales Associate,79,2020-10-02,22a18f9d7a@example.com,+18743990926
1080,John,Miller,Customer Service,80,2021-04-20,fd2c1ea16e@example.com,+17666191523
1081,Lisa,Davis,Cashier,81,2020-05-17,c064a1bd2d@example.com,+13717418299
1082,Jane,Miller,Manager,82,2021-01-05,3d3566bc2a@example.com,+15321425960
1083,John,Brown,Stock Clerk,83,2019-09-07,280525e07f@example.com,+13029231642
1084,Jane,Smith,Manager,84,2021-11-08,9747b68373@example.com,+16590702686
1085,Sarah,Smith,Stock Clerk,85,2021-01-21,cb4cdad5b4@example.com,+19347745342
1086,Robert,Garcia,Cashier,86,2020-06-05,6ecf8ead92@example.com,+19498861133
1087,Sarah,Brown,Sales Associate,87,2020-02-13,ced7a08223@example.com,+12200352395
1088,Sarah,Jones,Sales Associate,88,2022-08-19,8c235411c9@example.com,+11088312374
1089,David,Brown,Manager,89,2018-10-14,cf878a3e16@example.com,+12051464532
1090,David,Williams,Stock Clerk,90,2020-03-07,3fca24538e@example.com,+13962081895
1091,David,Davis,Stock Clerk,91,2022-06-17,e6485be7fb@example.com,+11026693243
1092,David,Williams,Customer Service,92,2021-10-22,12c4edb97b@example.com,+16009266501
1093,Emily,Garcia,Manager,93,2020-06-11,4154f9046f@example.com,+11872362891
1094,Emily,Miller,Cashier,94,2019-11-15,8cff8b021b@example.com,+11788053418
1095,Robert,Brown,Customer Service,95,2020-05-30,13a421740b@example.com,+11008325719
1096,Sarah,Williams,Stock Clerk,96,2019-04-09,83d1c1cc61@example.com,+15028649737
1097,Emily,Garcia,Manager,97,2019-04-30,ea65354370@example.com,+15823079474
1098,David,Smith,Sales Associate,98,2019-02-15,5a96c2563c@example.com,+12952603819
1099,Emily,Smith,Customer Service,99,2018-10-13,b543870e48@example.com,+17638900678
1100,Emily,Jones,Stock Clerk,100,2020-12-07,8bb4638f0b@example.com,+13014051404
1101,Emily,Johnson,Customer Service,101,2020-09-28,4b5151a7fc@example.com,+14772319370
1102,Lisa,Williams,Cashier,102,2020-03-23,7bf4e0b62c@example.com,+19408478470
1103,Michael,Brown,Cashier,103,2020-11-11,34ec13d8fd@example.com,+12522007895
1104,Lisa,Williams,Cashier,104,2021-01-05,f83aceb751@example.com,+15861505718
1105,John,Jones,Stock Clerk,105,2018-11-01,15f1b170d2@example.com,+18184758358
1106,Sarah,Williams,Manager,106,2021-09-10,53ea43167a@example.com,+11088227378
1107,John,Brown,Cashier,107,2020-01-14,cabe5447ca@example.com,+12518414159
1108,Robert,Brown,Cashier,108,2022-07-10,799cae93c5@example.com,+19840707070
1109,Sarah,Garcia,Stock Clerk,109,2020-05-14,c15cde4321@example.com,+16942612267
1110,David,Johnson,Sales Associate,110,2019-04-07,88b768693c@example.com,+12720347713
1111,Robert,Johnson,Sales Associate,111,2022-05-01,089afe31eb@example.com,+19867447651
1112,Sarah,Jones,Customer Service,112,2021-12-07,183027fccb@example.com,+16631571452
1113,Sarah,Garcia,Sales Associate,113,2019-07-09,4f5f538ab8@example.com,+15069007598
1114,Emily,Johnson,Sales Associate,114,2020-08-26,4bd1719003@example.com,+16249060174
1115,Lisa,Williams,Cashier,115,2021-11-06,449c752cb1@example.com,+12265027612
1116,Emily,Garcia,Stock Clerk,116,2018-12-24,72fd012c10@example.com,+14007982667
1117,Jane,Brown,Manager,117,2021-08-21,855719da59@example.com,+13299216894
1118,Robert,Jones,Manager,118,2022-07-10,c585c42e2a@example.com,+19040917611
1119,Sarah,Jones,Manager,119,2022-03-08,1911ecfb76@example.com,+11136667779
1120,John,Miller,Sales Associate,120,2021-01-12,e3f59b9d5e@example.com,+15105233388
1121,John,Jones,Customer Service,121,2020-03-05,896f108989@example.com,+16631521551
1122,Jane,Williams,Manager,122,2022-03-08,ece648baf8@example.com,+11016719196
1123,David,Johnson,Sales Associate,123,2019-08-28,b289aed203@example.com,+17962749744
1124,Jane,Williams,Manager,124,2022-04-19,e68f70dfc9@example.com,+18714003080
1125,John,Jones,Manager,125,2021-01-15,500fd657e0@example.com,+12995420085
1126,David,Johnson,Stock Clerk,126,2020-06-22,dfc550a228@example.com,+12457955151
1127,Michael,Jones,Sales Associate,127,2021-01-15,35569b0c8c@example.com,+16117498305
1128,David,Johnson,Manager,128,2021-12-21,e69acc0e53@example.com,+13497255491
1129,John,Smith,Manager,129,2019-10-06,77890dba4b@example.com,+15511002456
1130,John,Johnson,Stock Clerk,130,2020-06-08,bae268ec8d@example.com,+13568134579
1131,Emily,Brown,Sales Associate,131,2019-04-13,b8ee2b3bbe@example.com,+13633177589
1132,Sarah,Davis,Cashier,132,2022-07-31,562008a0e1@example.com,+18499134626
1133,David,Davis,Cashier,133,2021-07-20,c0c5330682@example.com,+11072080739
1134,Robert,Davis,Sales Associate,134,2021-09-26,62ad492a31@example.com,+12594428938
1135,Sarah,Davis,Manager,135,2019-05-19,6ee4f18fa4@example.com,+18080336771
1136,Robert,Williams,Cashier,136,2019-03-28,e47eb0c4a3@example.com,+12060788849
1137,Emily,Johnson,Customer Service,137,2022-06-06,58e1f82300@example.com,+11064277204
1138,David,Johnson,Stock Clerk,138,2019-10-03,bad30cbd6a@example.com,+18646807205
1139,Lisa,Jones,Manager,139,2020-06-17,a17e419594@example.com,+15992431642
1140,Jane,Garcia,Sales Associate,140,2021-03-31,3ca1b046f4@example.com,+11669911007
1141,Jane,Davis,Cashier,141,2019-12-10,4b4e293f97@example.com,+12471828560
1142,John,Williams,Customer Service,142,2022-03-27,d0d25157fb@example.com,+16772312142
1143,Robert,Brown,Stock Clerk,143,2020-02-22,9621fdfd92@example.com,+15781209549
1144,David,Garcia,Manager,144,2021-06-23,7009d6de32@example.com,+16593652115
1145,David,Brown,Manager,145,2020-06-19,172d586708@example.com,+19527446835
1146,Robert,Smith,Customer Service,146,2020-06-08,3e346c7cd9@example.com,+11194244997
1147,David,Smith,Stock Clerk,147,2020-07-16,8d0990358c@example.com,+15820343621
1148,Emily,Jones,Customer Service,148,2020-02-01,6ac291d643@example.com,+14439299502
1149,David,Brown,Cashier,149,2019-03-30,5094bd9779@example.com,+12201288976
1150,Emily,Miller,Sales Associate,150,2020-10-23,5b3d2f9715@example.com,+15753610224
1151,Jane,Jones,Customer Service,151,2022-06-30,17c6932e84@example.com,+17438076145
1152,Lisa,Garcia,Sales Associate,152,2022-04-07,336ac5b6c6@example.com,+19476239325
1153,Robert,Jones,Manager,153,2021-05-30,a9fd8d5c48@example.com,+15631563883
1154,Sarah,Miller,Customer Service,154,2018-12-18,07727586b1@example.com,+18216730583
1155,Jane,Jones,Customer Service,155,2022-02-08,e8e4f12149@example.com,+18522956096
1156,David,Williams,Manager,156,2021-12-28,732384cd6f@example.com,+14772972832
1157,John,Garcia,Sales Associate,157,2022-07-24,faed41c1d9@example.com,+16045148627
1158,Lisa,Jones,Customer Service,158,2019-08-29,627f172438@example.com,+16624354850
1159,Jane,Brown,Stock Clerk,159,2021-07-09,c44fc0cbb9@example.com,+12207716573
1160,Sarah,Brown,Customer Service,160,2019-10-13,3da50cb625@example.com,+16080466331
1161,Jane,Johnson,Stock Clerk,161,2022-03-20,9854acdf2f@example.com,+15017607788
1162,Sarah,Smith,Customer Service,162,2020-06-27,e48b9b7920@example.com,+19635284513
1163,Jane,Smith,Sales Associate,163,2020-12-23,2bde802b22@example.com,+17509605159
1164,Emily,Davis,Sales Associate,164,2019-04-10,20b6500186@example.com,+11022360492
1165,Robert,Johnson,Stock Clerk,165,2021-04-01,fa7011eee1@example.com,+17524884265
1166,Emily,Brown,Cashier,166,2020-04-15,d024b8b5db@example.com,+19224019363
1167,Michael,Miller,Manager,167,2021-08-12,dd43fc77b3@example.com,+19339050464
1168,John,Williams,Manager,168,2021-02-04,283ea3b981@example.com,+16373823433
1169,Jane,Smith,Manager,169,2021-03-18,cdde359792@example.com,+14929198369
1170,Emily,Johnson,Customer Service,170,2020-02-07,3a8d391573@example.com,+17023618219
1171,Lisa,Jones,Customer Service,171,2020-05-23,bed60c5f54@example.com,+11367883724
1172,Robert,Brown,Manager,172,2021-01-24,fb48f73994@example.com,+11998522827
1173,Lisa,Garcia,Manager,173,2021-08-31,4d171f24f3@example.com,+19654478517
1174,Robert,Davis,Customer Service,174,2019-10-09,1b3b6eaa2c@example.com,+19682765942
1175,John,Garcia,Manager,175,2022-02-28,0114805f50@example.com,+11531127613
1176,Emily,Garcia,Customer Service,176,2020-11-13,e2834d3394@example.com,+15625446541
1177,Lisa,Garcia,Sales Associate,177,2022-06-18,5248384a0a@example.com,+11321321726
1178,David,Miller,Cashier,178,2021-03-19,72f0d9bdce@example.com,+11073428909
1179,Jane,Davis,Cashier,179,2019-11-12,a18dc0247d@example.com,+15245266222
1180,John,Brown,Customer Service,180,2020-11-23,55c65b2375@example.com,+13839783478
1181,Emily,Brown,Stock Clerk,181,2019-12-10,a814c034eb@example.com,+19593653121
1182,John,Garcia,Cashier,182,2022-04-23,587095f676@example.com,+16961595144
1183,Emily,Johnson,Sales Associate,183,2020-08-03,ed84a4f99a@example.com,+15376580085
1184,Emily,Johnson,Manager,184,2021-06-26,57969bc334@example.com,+17601577280
1185,Emily,Williams,Cashier,185,2018-12-13,3e4631d8f8@example.com,+12801629372
1186,Robert,Williams,Cashier,186,2018-11-08,9e0e3a313c@example.com,+11237771302
1187,John,Jones,Stock Clerk,187,2020-04-26,ae7af6b142@example.com,+11264278509
1188,Jane,Miller,Sales Associate,188,2022-04-21,3897b02e7e@example.com,+17696607606
1189,Michael,Garcia,Customer Service,189,2020-04-11,93db66552c@example.com,+14998027009
1190,Lisa,Garcia,Manager,190,2019-01-09,e338306d5a@example.com,+15133380650
1191,Emily,Jones,Customer Service,191,2021-06-13,005930130e@example.com,+16549756895
1192,David,Garcia,Customer Service,192,2022-02-03,144c59de42@example.com,+15203565206
1193,John,Garcia,Sales Associate,193,2020-03-06,8993862408@example.com,+17685697274
1194,Michael,Miller,Stock Clerk,194,2019-07-03,5cc48bdd91@example.com,+16319814314
1195,Lisa,Williams,Sales Associate,195,2022-04-21,2a69cd5b4f@example.com,+14045379391
1196,Lisa,Johnson,Cashier,196,2020-03-21,e4d10a60e0@example.com,+11147725678
1197,Sarah,Johnson,Sales Associate,197,2020-08-28,1a01ac3ca4@example.com,+16893171274
1198,Sarah,Brown,Sales Associate,198,2018-09-15,f6f6c11ef0@example.com,+13526963695
1199,Lisa,Brown,Sales Associate,199,2019-09-12,eff713245a@example.com,+13597628775
1200,Sarah,Garcia,Sales Associate,200,2020-05-17,76f864fb4e@example.com,+16113729949
1201,Jane,Smith,Stock Clerk,201,2021-05-03,e6d2e10558@example.com,+14337082725
1202,Michael,Miller,Sales Associate,202,2020-08-11,71b0a89084@example.com,+15845590967
1203,Lisa,Williams,Sales Associate,203,2021-04-19,2f5bbd4182@example.com,+18806152862
1204,John,Garcia,Stock Clerk,204,2022-04-12,55dae5026a@example.com,+12178215557
1205,Emily,Smith,Cashier,205,2021-10-18,51e854baa6@example.com,+15125061329
1206,Lisa,Miller,Sales Associate,206,2019-10-17,7fda69c3c1@example.com,+11096307146
1207,Lisa,Brown,Manager,207,2021-03-23,3df7f63f2e@example.com,+18953169671
1208,Robert,Williams,Stock Clerk,208,2021-10-03,798cc2236f@example.com,+14967466521
1209,Robert,Smith,Manager,209,2019-01-23,463ba376ec@example.com,+13002613204
1210,Emily,Davis,Customer Service,210,2018-11-28,cd5a454194@example.com,+11796514919
1211,John,Garcia,Customer Service,211,2020-04-30,b4ce59adf7@example.com,+17402438554
1212,Lisa,Jones,Cashier,212,2022-03-11,3d09ddff5a@example.com,+14244282815
1213,Robert,Williams,Cashier,213,2020-10-30,7b08124a68@example.com,+11034993544
1214,Robert,Miller,Cashier,214,2021-04-30,fe64603cbf@example.com,+16199255176
1215,Jane,Miller,Sales Associate,215,2021-08-19,c7c20a0a63@example.com,+19532687466
1216,David,Davis,Manager,216,2021-01-05,5b47f6296f@example.com,+19237627678
1217,Jane,Williams,Customer Service,217,2018-11-23,dded916894@example.com,+11091451638
1218,Robert,Johnson,Sales Associate,218,2022-04-16,55b08c67bf@example.com,+11067915630
1219,Michael,Johnson,Sales Associate,219,2021-10-23,d2693ccb9b@example.com,+12057988711
1220,Emily,Davis,Stock Clerk,220,2019-11-17,21a9e94149@example.com,+13904442822
1221,Robert,Davis,Customer Service,221,2022-01-04,d4f0d80d4b@example.com,+16259346029
1222,Emily,Johnson,Customer Service,222,2022-02-28,317c76b495@example.com,+12883594420
1223,Jane,Smith,Stock Clerk,223,2020-04-17,b75cee449f@example.com,+17774661304
1224,Sarah,Miller,Stock Clerk,224,2021-10-16,6f5609f154@example.com,+16830005997
1225,John,Garcia,Cashier,225,2018-10-10,526114382a@example.com,+13519948273
1226,Emily,Jones,Stock Clerk,226,2020-02-12,199c6aea93@example.com,+16265031195
1227,Sarah,Johnson,Stock Clerk,227,2019-11-08,61f88f881c@example.com,+11051986129
1228,Robert,Miller,Manager,228,2021-06-01,a996847ff0@example.com,+12247202989
1229,Jane,Davis,Customer Service,229,2021-05-05,337c32d62f@example.com,+12975301977
1230,Sarah,Jones,Manager,230,2022-05-01,152cd5aa4f@example.com,+14275812865
1231,Michael,Jones,Cashier,231,2020-09-17,03524eca03@example.com,+13988953851
1232,Emily,Johnson,Customer Service,232,2018-10-07,3f93edbcd5@example.com,+16013675956
1233,John,Williams,Sales Associate,233,2020-05-20,e4a98a73e6@example.com,+18401793868
1234,Emily,Miller,Sales Associate,234,2020-11-06,939c91f7b3@example.com,+11019394420
1235,John,Johnson,Cashier,235,2020-07-15,2661388195@example.com,+16806990516
1236,Jane,Johnson,Cashier,236,2020-04-17,93910fabcf@example.com,+16450501432
1237,Michael,Smith,Sales Associate,237,2020-09-23,6be09548a0@example.com,+11263098392
1238,Sarah,Williams,Cashier,238,2022-06-24,2bf1c042d6@example.com,+14284433569
1239,Jane,Williams,Cashier,239,2020-03-28,7336282518@example.com,+14882464720
1240,Sarah,Smith,Cashier,240,2021-09-30,e0a1122268@example.com,+11082857471
1241,Lisa,Williams,Customer Service,241,2021-05-18,6ad316027a@example.com,+14200476956
1242,Lisa,Miller,Sales Associate,242,2020-01-23,1b553067bb@example.com,+11052662834
1243,Lisa,Williams,Customer Service,243,2021-01-02,879ff38a94@example.com,+11011125369
1244,Robert,Davis,Customer Service,244,2020-02-17,d6d8709e13@example.com,+13000839664
1245,Michael,Johnson,Sales Associate,245,2019-07-23,03f19dc8c3@example.com,+14024007465
1246,John,Davis,Sales Associate,246,2020-06-29,3c132bf7c4@example.com,+11099007903
1247,Sarah,Williams,Sales Associate,247,2021-01-31,f064e64220@example.com,+13584605259
1248,David,Johnson,Stock Clerk,248,2020-09-20,4115c6bb1e@example.com,+14911870609
1249,Jane,Smith,Sales Associate,249,2019-08-15,c5cad128a6@example.com,+11650815402
1250,John,Williams,Sales Associate,250,2019-03-14,720e6db8b2@example.com,+19508064886
1251,John,Brown,Cashier,251,2022-08-12,2ff5fad4f0@example.com,+11894533239
1252,Lisa,Garcia,Stock Clerk,252,2020-03-21,5a8ed807e5@example.com,+19179650054
1253,Sarah,Miller,Customer Service,253,2018-10-01,838a3e9a29@example.com,+16098820517
1254,Jane,Williams,Cashier,254,2020-04-29,d70a6800e1@example.com,+17630326091
1255,Jane,Jones,Manager,255,2021-08-24,042f5d07eb@example.com,+14100926333
1256,Sarah,Jones,Manager,256,2020-09-12,ae2923f3f7@example.com,+19878647107
1257,Emily,Garcia,Customer Service,257,2022-05-21,0919754fd5@example.com,+16636267080
1258,Robert,Davis,Customer Service,258,2020-07-05,786a89aad2@example.com,+11467641912
1259,David,Johnson,Stock Clerk,259,2022-08-23,16649fcbd8@example.com,+19804358310
1260,Sarah,Johnson,Stock Clerk,260,2020-06-26,dd98052584@example.com,+18890635986
1261,Robert,Miller,Stock Clerk,261,2020-02-05,4f49f50024@example.com,+12144949289
1262,David,Johnson,Customer Service,262,2018-11-11,2fc49e65db@example.com,+15771785303
1263,Lisa,Brown,Manager,263,2021-09-01,817196c69f@example.com,+19541053522
1264,David,Miller,Stock Clerk,264,2019-01-30,4b715db867@example.com,+18577447709
1265,Lisa,Jones,Stock Clerk,265,2021-11-29,ea28665392@example.com,+15969907254
1266,Robert,Williams,Sales Associate,266,2020-07-06,0df9c13630@example.com,+11022214882
1267,David,Brown,Manager,267,2022-02-10,8ca88078ca@example.com,+15634334752
1268,Sarah,Williams,Manager,268,2019-01-23,e198908adc@example.com,+17807058521
1269,Lisa,Jones,Cashier,269,2022-05-26,3f92e6fa53@example.com,+18146055218
1270,Emily,Miller,Manager,270,2018-12-25,7c734c627e@example.com,+12728494326
1271,Michael,Garcia,Sales Associate,271,2021-06-04,38c96c0b1d@example.com,+11095254332
1272,David,Johnson,Sales Associate,272,2022-03-05,e00db9e91f@example.com,+15104811477
1273,Jane,Smith,Cashier,273,2018-11-16,91e3fcec36@example.com,+11003952197
1274,Robert,Miller,Cashier,274,2021-10-29,3d37a001a6@example.com,+11388875840
1275,John,Smith,Customer Service,275,2020-08-01,92072cd592@example.com,+16841948655
1276,Michael,Brown,Customer Service,276,2022-01-09,7949a918be@example.com,+16476691768
1277,Michael,Williams,Manager,277,2021-05-15,a0e762637a@example.com,+19662648069
1278,David,Williams,Sales Associate,278,2021-02-14,28e34d5b3e@example.com,+16380744514
1279,Robert,Garcia,Cashier,279,2021-09-07,175b7dd6c4@example.com,+19475287756
1280,Robert,Johnson,Stock Clerk,280,2021-01-31,68582bc680@example.com,+16278255267
1281,Lisa,Jones,Stock Clerk,281,2021-10-05,fe76e49eb3@example.com,+11074979754
1282,Emily,Miller,Customer Service,282,2022-07-17,6c8f5961fd@example.com,+18476770544
1283,Sarah,Johnson,Customer Service,283,2020-02-16,0b570bd4cf@example.com,+16561382447
1284,Sarah,Miller,Manager,284,2019-05-07,1e91c7edb6@example.com,+16842319247
1285,Jane,Williams,Customer Service,285,2018-10-15,c4b38a873a@example.com,+11003270079
1286,Michael,Johnson,Sales Associate,286,2019-03-27,cf4d605cdc@example.com,+11076090479
1287,Lisa,Davis,Manager,287,2021-11-10,8cde8340b9@example.com,+16713673488
1288,Robert,Miller,Sales Associate,288,2021-05-10,e9f29cebaa@example.com,+13831192822
1289,Emily,Brown,Cashier,289,2022-03-26,36ed97de47@example.com,+14908646731
1290,Sarah,Miller,Sales Associate,290,2021-08-29,25947f3fb0@example.com,+11047560705
1291,David,Garcia,Manager,291,2020-12-13,40f68f73a0@example.com,+17764514352
1292,Michael,Jones,Cashier,292,2020-06-24,a8d5f0c70b@example.com,+19958929493
1293,Robert,Brown,Cashier,293,2021-02-28,a8ba34870d@example.com,+11082227217
1294,Lisa,Garcia,Stock Clerk,294,2021-05-07,aee81d7121@example.com,+14874500259
1295,Sarah,Brown,Stock Clerk,295,2020-08-09,ad9b3fa7c6@example.com,+11583031412
1296,Sarah,Brown,Sales Associate,296,2022-03-10,f2f019509d@example.com,+14444674702
1297,John,Smith,Sales Associate,297,2019-03-12,0bd9a3c243@example.com,+16474153823
1298,Michael,Brown,Cashier,298,2021-03-01,57a790168a@example.com,+19547134794
1299,Robert,Williams,Sales Associate,299,2021-04-22,4132641c2c@example.com,+12858002102
